"","x","y","ownership.name","pc1.01","pc2.01","Country"
"57",-1633964.74154009,4621332.30182996,"Private",0.391290340758353,0.356926764170126,"MEXICO"
"58",-1664670.58469998,4554484.139973,"Private",0.0951151062372008,0.524649118763163,"MEXICO"
"59",-1640265.60396796,4542789.46305401,"Ejido",0.0964377354373663,0.545541329520576,"MEXICO"
"60",-1728543.75271396,4777654.28469199,"Private",0.223469969960777,0.757288323904725,"MEXICO"
"61",-1446806.572014,4661143.58726437,"Protected",0.428243119477087,0.660127963339433,"MEXICO"
"62",-1676897.54721801,4692114.30482658,"Private",0.276252348106152,0.60324779193636,"MEXICO"
"63",-1493342.22372357,4580961.34860802,"Ejido",0.323234356042976,0.613991677205145,"MEXICO"
"64",-1478619.23829915,4567211.33434627,"Private",0.195962097619111,0.714855347106907,"MEXICO"
"65",-1638759.47053475,4550089.26621696,"Ejido",0.0918293300260207,0.545722966915126,"MEXICO"
"66",-1620730.21050859,4633064.77783045,"Private",0.231832343173733,0.533122442354074,"MEXICO"
"67",-1562823.96768731,4657555.65583336,"Private",0.342271664439012,0.568871319854399,"MEXICO"
"68",-1502370.34741999,4505241.701159,"Private",0.298624785184875,0.478450622827769,"MEXICO"
"69",-1571415.13332152,4642541.8648915,"Private",0.3390293954043,0.536039243200826,"MEXICO"
"70",-1633172.5522591,4518873.65418539,"Ejido",0.0459336023135515,0.665095242434896,"MEXICO"
"71",-1650679.67537255,4539342.94454864,"Private",0.277429895697589,0.341831792156866,"MEXICO"
"72",-1667880.25340661,4550088.12947799,"Private",0.0651212799735728,0.556353080189648,"MEXICO"
"73",-1573521.80125279,4685811.02108945,"Ejido",0.398282653803627,0.524435172365863,"MEXICO"
"74",-1646218.24672181,4530407.84683494,"Ejido",0.164457200367109,0.447840657806719,"MEXICO"
"75",-1616104.13458083,4621310.08674476,"Private",0.210353396654332,0.533718701513308,"MEXICO"
"76",-1560785.26231254,4570469.16824294,"Protected",0.213550001063434,0.548405974951081,"MEXICO"
"77",-1651099.28901527,4704806.71544267,"Ejido",0.359815234116507,0.556516053251881,"MEXICO"
"78",-1654225.59495463,4559777.90992107,"Private",0.278142282219259,0.358784467083151,"MEXICO"
"79",-1512772.95587568,4552069.73639661,"Private",0.312749787469877,0.526413532398423,"MEXICO"
"80",-1609469.72603772,4565756.25329527,"Private",0.197276801344603,0.481146569669982,"MEXICO"
"81",-1537002.54820399,4577153.39705771,"Ejido",0.173570347829603,0.66749392357204,"MEXICO"
"82",-1435350.58152284,4685487.40560521,"Protected",0.469942200374495,0.6856876290083,"MEXICO"
"83",-1642831.70842242,4667203.38001443,"Protected",0.337434905027255,0.483998566921747,"MEXICO"
"84",-1658568.98320781,4618524.87380119,"Private",0.153320701055088,0.527447681979749,"MEXICO"
"85",-1624895.93408013,4617324.17816641,"Private",0.229387328341671,0.48909120148286,"MEXICO"
"86",-1660668.33258521,4555478.10444775,"Private",0.141413736471,0.476603144324784,"MEXICO"
"87",-1498963.29901716,4593823.86500002,"Protected",0.36934965397583,0.569600288253829,"MEXICO"
"88",-1614023.98853615,4552444.93644985,"Private",0.257880488577145,0.393810515460659,"MEXICO"
"89",-1637812.8298866,4658498.84815462,"Private",0.428172763769119,0.387200450631054,"MEXICO"
"90",-1584334.24699309,4520600.65487466,"Ejido",0.115932172634653,0.572550791208185,"MEXICO"
"91",-1585673.55045945,4604168.26996858,"Private",0.235111140093574,0.537723442205653,"MEXICO"
"92",-1500588.84258786,4581947.84467159,"Private",0.331501818284662,0.587503542872653,"MEXICO"
"93",-1535051.18295453,4646780.67653238,"Ejido",0.257323780371778,0.713849397366246,"MEXICO"
"94",-1571699.64646549,4669069.4503857,"Protected",0.468283618054171,0.428769993995743,"MEXICO"
"95",-1633981.91199687,4600141.81158521,"Private",0.242424187485072,0.442239015417969,"MEXICO"
"96",-1469186.1877323,4678425.41348389,"Private",0.365468459273644,0.733660447795933,"MEXICO"
"97",-1505215.71087067,4698774.49366762,"Private",0.325662516521938,0.791604368010696,"MEXICO"
"98",-1486925.53302218,4657538.01743145,"Private",0.423064982373745,0.608248156192717,"MEXICO"
"99",-1667705.11277903,4592038.11971903,"Ejido",0.145737361829561,0.502058067156352,"MEXICO"
"100",-1596570.87806519,4658361.59023824,"Private",0.298925973995697,0.559899010690708,"MEXICO"
"101",-1442625.32493595,4659201.80611406,"Protected",0.388554490676375,0.723162461673564,"MEXICO"
"102",-1575525.88476739,4710463.14395519,"Ejido",0.34524785365436,0.600927480178779,"MEXICO"
"103",-1525510.31751648,4604697.36391016,"Private",0.111169772451826,0.868330849833921,"MEXICO"
"104",-1509758.42038606,4550071.42963226,"Private",0.282857156041129,0.553971037305031,"MEXICO"
"105",-1570205.14885037,4608630.62268701,"Private",0.275446790473874,0.537665287119877,"MEXICO"
"106",-1588041.31582567,4498766.07887583,"Private",0.119385901215437,0.513482509188943,"MEXICO"
"107",-1527315.70782073,4548483.54067187,"Private",0.0897196497328467,0.709706847943628,"MEXICO"
"108",-1629815.45566779,4624318.65543818,"Private",0.460330725367987,0.307354409332199,"MEXICO"
"109",-1660362.49529439,4570015.09331535,"Private",0.208055059803831,0.425473690833692,"MEXICO"
"110",-1467291.9804878,4634308.82166476,"Protected",0.394125953113212,0.656292155679332,"MEXICO"
"111",-1466394.01240101,4618884.71107298,"Protected",0.386316782674175,0.646076628009063,"MEXICO"
"112",-1475013.12306254,4567175.56315674,"Private",0.219737409803842,0.70056709371105,"MEXICO"
"113",-1603377.22920163,4617614.99814887,"Private",0.19759835766613,0.568794625723308,"MEXICO"
"114",-1472755.79376368,4568382.15205128,"Private",0.251619543361314,0.687122878134918,"MEXICO"
"115",-1575053.16675161,4675248.37174612,"Ejido",0.436544222413189,0.464865612210969,"MEXICO"
"116",-1516035.56173611,4661536.54690562,"Ejido",0.366320013918021,0.635302758895333,"MEXICO"
"117",-1601601.64848783,4631621.44634054,"Private",0.283499008113206,0.506720397707868,"MEXICO"
"118",-1635945.69612444,4673454.04689127,"Private",0.394648030810075,0.452087244703256,"MEXICO"
"119",-1601186.81494676,4639453.54610569,"Private",0.317427413453713,0.490174057569314,"MEXICO"
"120",-1612252.19180749,4504517.695652,"Private",0.106630010139349,0.535293991599431,"MEXICO"
"121",-1614941.83894789,4689891.01627618,"Private",0.479048304438118,0.408497619051034,"MEXICO"
"122",-1635734.44743561,4573234.94159766,"Private",0.124977307676591,0.513262335676164,"MEXICO"
"123",-1556537.15987912,4685420.76878575,"Ejido",0.329837453975958,0.642524919643431,"MEXICO"
"124",-1659393.29243893,4694281.61959488,"Private",0.324070001370759,0.559664415568413,"MEXICO"
"125",-1532390.6760719,4597180.57014639,"Private",0.191045253029867,0.705463342060714,"MEXICO"
"126",-1699201.80937947,4727233.84967108,"Private",0.259048389295512,0.686723207695246,"MEXICO"
"127",-1595481.74145269,4623736.91142729,"Private",0.235175064120233,0.559205358835931,"MEXICO"
"128",-1612368.84569764,4523487.05901169,"Private",0.225943118083,0.393045162806064,"MEXICO"
"129",-1527371.97824224,4647544.13166212,"Private",0.289146132622808,0.681729515127524,"MEXICO"
"130",-1608210.33078,4515996.77862317,"Private",0.141638458154715,0.500047553951057,"MEXICO"
"131",-1620799.54480982,4536854.0739241,"Private",0.118317594466238,0.54690942564729,"MEXICO"
"132",-1488401.99273628,4586709.91042332,"Ejido",0.253531712406557,0.688339294184197,"MEXICO"
"133",-1599346.10984758,4512034.13429364,"Private",0.12293403459586,0.531470661665362,"MEXICO"
"134",-1598394.65838777,4644792.86957242,"Private",0.307923921003135,0.51451825285784,"MEXICO"
"135",-1652251.28366814,4577618.6722587,"Private",0.296883440087575,0.357029434796634,"MEXICO"
"136",-1600310.50489859,4617438.67358459,"Private",0.235808621173604,0.535219143457133,"MEXICO"
"137",-1520637.99869208,4596859.45377387,"Private",0.238103019351853,0.675266728649463,"MEXICO"
"138",-1621518.24099636,4523449.41727125,"Ejido",0.0490726207104927,0.680986605063253,"MEXICO"
"139",-1641549.62028031,4622422.90558774,"Private",0.265784684447472,0.445650704700762,"MEXICO"
"140",-1601699.01766826,4672152.95587404,"Ejido",0.37414523274024,0.501833684883309,"MEXICO"
"141",-1549565.33311519,4552342.40015767,"Protected",0.136499672671861,0.642222471437607,"MEXICO"
"142",-1628442.00912601,4663674.85092774,"Ejido",0.311113587520159,0.516010609482883,"MEXICO"
"143",-1468328.96765404,4583503.04204226,"Private",0.316211419302859,0.677794856923825,"MEXICO"
"144",-1492518.21603389,4570238.30980163,"Protected",0.287661773365047,0.624598425401331,"MEXICO"
"145",-1657802.34995129,4724118.69465954,"Ejido",0.375856113140608,0.560887734966985,"MEXICO"
"146",-1563071.1291508,4618326.3780733,"Protected",0.433274039048727,0.420703564984403,"MEXICO"
"147",-1511391.14007807,4685970.89916059,"Private",0.413619661081741,0.628733876639874,"MEXICO"
"148",-1580974.82044965,4522728.60451572,"Ejido",0.0793288708078091,0.621397926156843,"MEXICO"
"149",-1660029.76586528,4631412.53142046,"Private",0.175627579719099,0.52611711236219,"MEXICO"
"150",-1561679.60269814,4618457.56436542,"Protected",0.364990243138729,0.487030419503561,"MEXICO"
"151",-1581577.30116123,4653390.02733754,"Private",0.268767996101675,0.60299828919753,"MEXICO"
"152",-1630149.34506093,4614142.1510603,"Private",0.217901353659128,0.487486045405139,"MEXICO"
"153",-1465338.68715922,4684092.46740582,"Protected",0.321348604065332,0.832729889601174,"MEXICO"
"154",-1520911.6887856,4572844.12340176,"Private",0.186839111535596,0.665813175723572,"MEXICO"
"155",-1474711.64094506,4615948.21837916,"Private",0.326469460837802,0.689998895574804,"MEXICO"
"156",-1646994.21181568,4625777.70362651,"Private",0.200948301523431,0.494596760006161,"MEXICO"
"157",-1627413.8471273,4610149.03264575,"Private",0.286033191430184,0.422917669255927,"MEXICO"
"158",-1485218.33924642,4609602.32306649,"Protected",0.209197979630883,0.792367025952988,"MEXICO"
"159",-1536452.20527433,4479589.16765555,"Private",0.0444169856398404,0.612395875916639,"MEXICO"
"160",-1647385.85400405,4625868.27704328,"Private",0.198691469426995,0.497409855359842,"MEXICO"
"161",-1526611.96632182,4665855.90779759,"Private",0.269480850334078,0.75517321030947,"MEXICO"
"162",-1615119.56386491,4619215.82911476,"Private",0.185015216930361,0.563303950450429,"MEXICO"
"163",-1545042.0010775,4607520.80832186,"Private",0.357391318466524,0.511858978510919,"MEXICO"
"164",-1512628.101983,4551976.09087883,"Private",0.308504059569252,0.530101903842204,"MEXICO"
"165",-1565511.53720809,4665978.47434366,"Private",0.330609429322596,0.593960358446176,"MEXICO"
"166",-1580344.17664225,4502931.70737165,"Private",0.0644476606605342,0.583212820441078,"MEXICO"
"167",-1453860.63110653,4677600.9349282,"Protected",0.411484814089446,0.68330348604531,"MEXICO"
"168",-1625568.97357537,4531435.38400937,"Ejido",0.0639757065291833,0.646053530628152,"MEXICO"
"169",-1502499.8887667,4573435.89439039,"Private",0.36698231128205,0.535550938701155,"MEXICO"
"170",-1536369.50518744,4561914.71230687,"Ejido",0.163247190917918,0.647943883751093,"MEXICO"
"171",-1626866.29944762,4644197.91346503,"Private",0.295550783492857,0.482366009798363,"MEXICO"
"172",-1447347.68890553,4673038.9673729,"Protected",0.567330016376357,0.493481789765506,"MEXICO"
"173",-1454588.77057955,4649449.48882487,"Private",0.423848065261205,0.645743696145959,"MEXICO"
"174",-1626062.05488791,4539466.47094215,"Ejido",0.0892761726518357,0.588984263980325,"MEXICO"
"175",-1527378.58025927,4545160.23722557,"Private",0.0961079867958767,0.696842845414603,"MEXICO"
"176",-1541283.17656129,4612439.83885776,"Private",0.326110771795614,0.563703345316701,"MEXICO"
"177",-1511228.23616439,4664002.11069883,"Private",0.29298251236257,0.745741801374565,"MEXICO"
"178",-1570585.10172871,4587081.49337289,"Private",0.244977763166703,0.527631051285767,"MEXICO"
"179",-1582698.67591645,4525665.47295339,"Ejido",0.0963187216169281,0.609154559451963,"MEXICO"
"180",-1475869.64947702,4636424.89024777,"Private",0.324272443377189,0.715829971571996,"MEXICO"
"181",-1635321.88543383,4716506.89755809,"Private",0.39761071324074,0.555657828784151,"MEXICO"
"182",-1474697.3222374,4671519.60560116,"Ejido",0.498650699039838,0.520400586338352,"MEXICO"
"183",-1684642.28721033,4739447.11845084,"Private",0.333090379364836,0.588385077909482,"MEXICO"
"184",-1587531.91801368,4523420.67447356,"Private",0.178634831285981,0.482088111860423,"MEXICO"
"185",-1547080.66189084,4595635.14747212,"Private",0.267410224979864,0.574592180679955,"MEXICO"
"186",-1690701.09132392,4712546.11199562,"Private",0.352020153784299,0.537317530267201,"MEXICO"
"187",-1607796.74158718,4557259.65802889,"Private",0.185617676250487,0.490359128885215,"MEXICO"
"188",-1612436.9942457,4512811.22413128,"Private",0.114565279403432,0.530646838906049,"MEXICO"
"189",-1663298.68277211,4569660.63858091,"Private",0.147338471936373,0.480167930678012,"MEXICO"
"190",-1657068.81672294,4706426.13863208,"Ejido",0.394468558151332,0.505091901375237,"MEXICO"
"191",-1648463.52466044,4531236.15728158,"Ejido",0.121657838940188,0.497677097437999,"MEXICO"
"192",-1481868.11377212,4551850.68496262,"Private",0.395804335870397,0.569844543159053,"MEXICO"
"193",-1467644.91401365,4674283.7791655,"Private",0.378830038835049,0.706540812717885,"MEXICO"
"194",-1512924.21841248,4597265.48638195,"Private",0.293209389215908,0.619561008086757,"MEXICO"
"195",-1659072.87681773,4655348.0898733,"Private",0.267083117068528,0.519934943647185,"MEXICO"
"196",-1474660.32240083,4646627.54511215,"Private",0.452838699289286,0.57155755470982,"MEXICO"
"197",-1644877.41194618,4656515.19700735,"Private",0.346894591619498,0.448591819942494,"MEXICO"
"198",-1520615.85384948,4601486.83329868,"Ejido",0.148170008820544,0.801050496312053,"MEXICO"
"199",-1488797.79098404,4574303.92240825,"Ejido",0.230185452981672,0.680248653000087,"MEXICO"
"200",-1602352.55192481,4551175.33721303,"Private",0.17187351938331,0.507846541128357,"MEXICO"
"201",-1472607.29421766,4632096.78494206,"Private",0.323423423612795,0.721698833250433,"MEXICO"
"202",-1533691.12169974,4578089.0165201,"Ejido",0.117439578496668,0.742373752527035,"MEXICO"
"203",-1488273.37332815,4633123.38222123,"Private",0.195036540741527,0.859523823206631,"MEXICO"
"204",-1617679.12034105,4702442.89360361,"Ejido",0.364040720663913,0.574440810933464,"MEXICO"
"205",-1690796.84526649,4751310.0651429,"Private",0.3106248508878,0.653248539365809,"MEXICO"
"206",-1569861.54351677,4647702.36575349,"Private",0.337849425152439,0.547248442680061,"MEXICO"
"207",-1522752.91914464,4537584.69686148,"Private",0.160062453942761,0.628775948225316,"MEXICO"
"208",-1653617.65888542,4565464.81358987,"Private",0.161341440351193,0.459194162290646,"MEXICO"
"209",-1546391.13439389,4556945.97659074,"Protected",0.263007361827201,0.506625025857272,"MEXICO"
"210",-1509794.84384014,4591197.02206372,"Protected",0.187255647773766,0.721435789634446,"MEXICO"
"211",-1650623.70312076,4671732.83836175,"Protected",0.233029886685678,0.609113650775868,"MEXICO"
"212",-1473154.34069519,4570305.60504323,"Private",0.263998540989634,0.68158261165464,"MEXICO"
"213",-1610097.16260697,4659441.46882567,"Ejido",0.339855642711709,0.501752059498082,"MEXICO"
"214",-1513750.99857022,4632792.61247231,"Private",0.254644485252114,0.725059484101897,"MEXICO"
"215",-1535419.8851203,4646287.40533464,"Ejido",0.256309987198726,0.710776913662005,"MEXICO"
"216",-1613953.04610503,4652191.39333937,"Private",0.256555489183323,0.559677685765521,"MEXICO"
"217",-1568916.2260423,4553091.30626055,"Ejido",0.189050755201766,0.546893435887789,"MEXICO"
"218",-1659766.43252195,4587249.98288783,"Private",0.235835769644053,0.415929994265524,"MEXICO"
"219",-1579461.46050152,4670980.43085111,"Protected",0.498138674646974,0.391905563824306,"MEXICO"
"220",-1663238.88197376,4533647.78576333,"Private",0.0669287623722023,0.557939074347694,"MEXICO"
"221",-1569612.65226796,4640621.4794477,"Private",0.41492837492752,0.458402919243249,"MEXICO"
"222",-1623602.3222981,4519146.98962541,"Ejido",0.0433187348790847,0.697475907626795,"MEXICO"
"223",-1508286.35794628,4635166.33809441,"Private",0.178049219360613,0.844614876067741,"MEXICO"
"224",-1651653.1093766,4697411.65117051,"Private",0.403856665609402,0.483295859878184,"MEXICO"
"225",-1577257.0088501,4680830.6989113,"Ejido",0.409832996058514,0.502729710006898,"MEXICO"
"226",-1652057.46688137,4594969.31463881,"Private",0.207276870657467,0.444686098842266,"MEXICO"
"227",-1628721.13170411,4625209.85356803,"Private",0.370459544691654,0.379915156691357,"MEXICO"
"228",-1559049.52753453,4505004.83416376,"Ejido",0.113511105066081,0.560835121159707,"MEXICO"
"229",-1544394.64591448,4697161.84109851,"Ejido",0.351330251392604,0.653507096706418,"MEXICO"
"230",-1582957.55120331,4590336.33096008,"Private",0.20954688991973,0.547207396755782,"MEXICO"
"231",-1607644.77390451,4660891.80554146,"Ejido",0.353028727158176,0.49595077069585,"MEXICO"
"232",-1577137.53683692,4654196.23718971,"Private",0.333348216436203,0.544824258839837,"MEXICO"
"233",-1627560.05781977,4724345.46866075,"Ejido",0.398077622097592,0.591448705200548,"MEXICO"
"234",-1629070.70972709,4662165.32826182,"Ejido",0.318222683904054,0.504741058814429,"MEXICO"
"235",-1649942.4182122,4646374.55875927,"Private",0.232014601011247,0.519168796784549,"MEXICO"
"236",-1558061.69873123,4530567.67616383,"Protected",0.245564425599335,0.463681780562377,"MEXICO"
"237",-1591153.10521921,4638348.41903125,"Private",0.242785500069869,0.591070364815646,"MEXICO"
"238",-1528673.76253548,4586242.94196466,"Private",0.1132113259719,0.782514576704638,"MEXICO"
"239",-1646628.65255193,4669969.78032308,"Protected",0.261651983207218,0.57199077107916,"MEXICO"
"240",-1592237.90333474,4561452.93222,"Ejido",0.171647143579646,0.538925230513571,"MEXICO"
"241",-1637306.73654598,4579946.90033539,"Ejido",0.194327551983161,0.447623833861759,"MEXICO"
"242",-1671772.06261945,4588839.49185859,"Ejido",0.105534997132776,0.558739367387115,"MEXICO"
"243",-1533736.71651536,4499418.25437092,"Private",0.0787975936504598,0.610106775861441,"MEXICO"
"244",-1556843.40815571,4594369.82014561,"Private",0.271030433206597,0.537063131429742,"MEXICO"
"245",-1469848.76121527,4591151.07874094,"Private",0.211558097619793,0.760880243181818,"MEXICO"
"246",-1534643.05859662,4504480.87918217,"Private",0.0807871145527721,0.613647359654462,"MEXICO"
"247",-1643723.55400595,4517215.1169449,"Private",0.161983540633409,0.442888708903015,"MEXICO"
"248",-1632045.66282214,4597619.21882047,"Private",0.188727063576975,0.48822723206428,"MEXICO"
"249",-1582548.04115813,4672656.26195005,"Private",0.372537207001732,0.527661936450782,"MEXICO"
"250",-1574659.10302781,4612211.36918856,"Private",0.252385658472825,0.56125570223518,"MEXICO"
"251",-1579655.76473017,4604137.69732779,"Ejido",0.218367161884463,0.570389642786546,"MEXICO"
"252",-1514433.1893789,4693522.39352512,"Private",0.338856556850259,0.745909773480761,"MEXICO"
"253",-1592556.69642787,4649388.3215825,"Private",0.282097471635936,0.568585744082135,"MEXICO"
"254",-1665287.83620356,4571155.39368327,"Private",0.132726032724441,0.497256588677298,"MEXICO"
"255",-1562933.1830996,4689472.26475214,"Ejido",0.342905284261612,0.618793519684157,"MEXICO"
"256",-1566957.57495382,4535901.36052684,"Protected",0.108197406135913,0.63406790793932,"MEXICO"
"257",-1545098.64320875,4512425.63447936,"Ejido",0.161535061207564,0.547951943685369,"MEXICO"
"258",-1483532.07767742,4544140.5317528,"Private",0.496251610997192,0.491366102851066,"MEXICO"
"259",-1621383.68124917,4634078.24724081,"Private",0.237201952824243,0.527506688159786,"MEXICO"
"260",-1547063.48560188,4660518.44323183,"Private",0.309217683302927,0.64391828312752,"MEXICO"
"261",-1526465.51669261,4668747.62845569,"Private",0.292294221303364,0.735748956636743,"MEXICO"
"262",-1491117.67258996,4580044.35109658,"Ejido",0.29588386628595,0.635687499213981,"MEXICO"
"263",-1486494.60834038,4606825.95014647,"Protected",0.227200547966777,0.760149871850694,"MEXICO"
"264",-1519558.60235112,4496129.80351015,"Private",0.141698079665289,0.567326949332361,"MEXICO"
"265",-1548954.68991645,4533756.64850534,"Private",0.134561059230401,0.617161370026263,"MEXICO"
"266",-1664368.46669365,4703474.49687284,"Private",0.297796731737632,0.6114149880436,"MEXICO"
"267",-1648530.87228745,4583719.14738201,"Private",0.166076941515067,0.473704301759208,"MEXICO"
"268",-1639601.93267001,4668431.82994331,"Protected",0.344506429735165,0.483773917047366,"MEXICO"
"269",-1515972.69048223,4494595.7025632,"Private",0.240583502353254,0.473696094772772,"MEXICO"
"270",-1668291.67977544,4634713.43365042,"Private",0.198740622405867,0.518096359338102,"MEXICO"
"271",-1600913.60345574,4557501.9958064,"Private",0.139472302217749,0.566420758691112,"MEXICO"
"272",-1635299.87336423,4627470.3395545,"Private",0.29114460877733,0.438487437774349,"MEXICO"
"273",-1596960.04595522,4578614.08052184,"Private",0.203356792539645,0.502108161411737,"MEXICO"
"274",-1534659.24751734,4649021.44279596,"Ejido",0.253830482745114,0.720833338709751,"MEXICO"
"275",-1658946.95724892,4708384.32489817,"Private",0.379724619094059,0.527343356922357,"MEXICO"
"276",-1654911.83939521,4517839.10696443,"Private",0.0289332740466524,0.614397340431289,"MEXICO"
"277",-1598277.60763664,4640163.37458027,"Private",0.291914982340412,0.522115024840867,"MEXICO"
"278",-1519663.70271146,4624000.59295528,"Private",0.14932344003238,0.824147227267328,"MEXICO"
"279",-1618512.72395605,4564442.75509824,"Private",0.15547640568798,0.506282809235523,"MEXICO"
"280",-1561476.55276528,4616507.85027955,"Protected",0.433225560381481,0.410209450519722,"MEXICO"
"281",-1518178.56017124,4607589.04078057,"Private",0.223121887052117,0.738997372990303,"MEXICO"
"282",-1459457.64906122,4628604.00977086,"Protected",0.343677478274985,0.715074758212731,"MEXICO"
"283",-1514230.72166069,4494058.46183611,"Private",0.205188757619727,0.510010825275011,"MEXICO"
"284",-1649471.27059946,4513271.8385552,"Private",0.145538931658282,0.460859797851356,"MEXICO"
"285",-1451373.47410174,4662947.26032091,"Protected",0.51244751110542,0.549404567555833,"MEXICO"
"286",-1619485.05212588,4515847.15249402,"Private",0.0773644853802758,0.612204404830366,"MEXICO"
