"","times.burned","x","y","Country","group","pc1.01","pc2.01"
"1266",1,536082.5748,3396391.953,"MEXICO",1,0.222599705060585,0.503027584732588
"1267",1,495382.5748,3436691.953,"MEXICO",1,0.276563577699247,0.569853734885741
"1268",1,690382.5748,3514991.953,"US",1,0.375500341026825,0.769470816165447
"1269",1,690982.5748,3476491.953,"US",1,0.410012427276577,0.575611569405453
"1270",1,704082.5748,3451491.953,"MEXICO",1,0.442119291407328,0.597725273367631
"1271",1,691082.5748,3442591.953,"MEXICO",1,0.380518070772943,0.636158297700557
"1272",1,709782.5748,3443591.953,"MEXICO",1,0.422182829351619,0.626910875127647
"1273",1,610382.5748,3402891.953,"MEXICO",1,0.329448429321508,0.503420071362003
"1274",1,543982.5748,3332591.953,"MEXICO",1,0.187051454952141,0.393097653674375
"1275",1,484982.5748,3477391.953,"US",1,0.247756397137641,0.582452058019605
"1276",1,544882.5748,3461491.953,"MEXICO",1,0.364413297140657,0.595835199661504
"1277",1,480582.5748,3477491.953,"US",1,0.23276142488061,0.604264604974951
"1278",1,530082.5748,3560891.953,"US",1,0.270320422981576,0.613631442047986
"1279",1,484382.5748,3461291.953,"MEXICO",1,0.228491399278148,0.670581680246191
"1280",1,483782.5748,3476591.953,"US",1,0.231846845634807,0.613800753389496
"1281",1,555182.5748,3613391.953,"US",1,0.423976320234198,0.645866708454679
"1282",1,541982.5748,3574191.953,"US",1,0.229091106084868,0.683487007984344
"1283",1,671782.5748,3606391.953,"US",1,0.349211417060613,0.841585426623545
"1284",1,653882.5748,3553491.953,"US",1,0.423861137090146,0.619687730151214
"1285",1,543582.5748,3322591.953,"MEXICO",1,0.125304746411629,0.434276506383764
"1286",1,646582.5748,3337091.953,"MEXICO",1,0.283300585683305,0.441113455136538
"1287",1,542782.5748,3490791.953,"US",1,0.363922820202235,0.640160159184621
"1288",1,519382.5748,3444191.953,"MEXICO",1,0.363905513915914,0.501490096802814
"1289",1,517382.5748,3454191.953,"MEXICO",1,0.299439329252359,0.599263910682669
"1290",1,646982.5748,3334491.953,"MEXICO",1,0.197029131340858,0.509024955156474
"1291",1,523382.5748,3578991.953,"US",1,0.221458270291432,0.649236682820482
"1292",1,644782.5748,3373791.953,"MEXICO",1,0.172603961537696,0.649555687418387
"1293",1,613482.5748,3616991.953,"US",1,0.420822973534746,0.623146366927098
"1294",1,675782.5748,3333791.953,"MEXICO",1,0.303714665945541,0.491487336420106
"1295",1,668682.5748,3385291.953,"MEXICO",1,0.268146656571079,0.646365015932272
"1296",1,695982.5748,3431391.953,"MEXICO",1,0.418157916782048,0.597527634906783
"1297",1,553982.5748,3515691.953,"US",1,0.374844522806964,0.547624874008599
"1298",1,617382.5748,3290291.953,"MEXICO",1,0.0584241132169741,0.510534479234003
"1299",1,525982.5748,3381291.953,"MEXICO",1,0.187863912135003,0.483553297749912
"1300",1,542782.5748,3424991.953,"MEXICO",1,0.254439433608755,0.577854052106226
"1301",1,552982.5748,3474491.953,"US",1,0.416483804251876,0.568142834845426
"1302",1,710082.5748,3480391.953,"US",1,0.402423638931485,0.678410902812854
"1303",1,542282.5748,3560491.953,"US",1,0.443684821482313,0.471023516275959
"1304",1,662982.5748,3545091.953,"US",1,0.475171421738323,0.526953598731406
"1305",1,521882.5748,3474091.953,"US",1,0.334503455684805,0.58856067957521
"1306",1,546082.5748,3565991.953,"US",1,0.512750638873343,0.404321430081851
"1307",1,642682.5748,3344191.953,"MEXICO",1,0.218913533654037,0.511712171028436
"1308",1,560582.5748,3656891.953,"US",1,0.407373633825956,0.664820188218702
"1309",1,588682.5748,3330091.953,"MEXICO",1,0.140792438702703,0.456213208142383
"1310",1,710382.5748,3339391.953,"MEXICO",1,0.255221732425994,0.643253710351637
"1311",1,539082.5748,3400491.953,"MEXICO",1,0.345832827938478,0.408225923380369
"1312",1,528382.5748,3559391.953,"US",1,0.176548781474438,0.737012050442766
"1313",1,689882.5748,3481691.953,"US",1,0.399713202015222,0.641379984823387
"1314",1,688282.5748,3492591.953,"US",1,0.400839753372413,0.614940960499218
"1315",1,450282.5748,3516291.953,"US",1,0.199968004319677,0.674885345123251
"1316",1,545782.5748,3396991.953,"MEXICO",1,0.245113324533743,0.473263496349038
"1317",1,687582.5748,3302891.953,"MEXICO",1,0.277530983850319,0.468393290339682
"1318",1,685982.5748,3364191.953,"MEXICO",1,0.284879080836168,0.608830301101681
"1319",1,619782.5748,3376691.953,"MEXICO",1,0.314365797011911,0.468202577095105
"1320",1,650082.5748,3523591.953,"US",1,0.3987934724157,0.604434109507152
"1321",1,619982.5748,3283491.953,"MEXICO",1,0.0963633345175598,0.453929896778655
"1322",1,703482.5748,3452191.953,"MEXICO",1,0.426651735092117,0.613673503841021
"1323",1,612582.5748,3615491.953,"US",1,0.457437028682518,0.590354224663397
"1324",1,699782.5748,3462191.953,"MEXICO",1,0.338324849719346,0.740474342882027
"1325",1,639582.5748,3510091.953,"US",1,0.343335953907465,0.682650978146419
"1326",1,660282.5748,3536791.953,"US",1,0.512239081996943,0.50831427128088
"1327",1,648282.5748,3372591.953,"MEXICO",1,0.172991769204294,0.659008637702298
"1328",1,485282.5748,3494791.953,"US",1,0.223236982359046,0.65868019220339
"1329",1,523182.5748,3437091.953,"MEXICO",1,0.359686197620429,0.49353674800113
"1330",1,677582.5748,3335291.953,"MEXICO",1,0.248582651672908,0.537825052460058
"1331",1,572882.5748,3592391.953,"US",1,0.347617052416337,0.675929261291186
"1332",1,530482.5748,3478891.953,"US",1,0.357740670287845,0.566005169811997
"1333",1,708382.5748,3362391.953,"MEXICO",1,0.246831169397403,0.694198665857494
"1334",1,702982.5748,3427191.953,"MEXICO",1,0.325069993766734,0.705661553005404
"1335",1,559182.5748,3657691.953,"US",1,0.366433397263026,0.683727929660435
"1336",1,690282.5748,3417491.953,"MEXICO",1,0.301796165064537,0.694943727291702
"1337",1,549682.5748,3459791.953,"MEXICO",1,0.370055569720867,0.574083546109973
"1338",1,616782.5748,3600191.953,"US",1,0.296689434827398,0.787034529444048
"1339",1,649382.5748,3527691.953,"US",1,0.397805292094684,0.617443981236755
"1340",1,644282.5748,3351091.953,"MEXICO",1,0.146474217231938,0.604896923359862
"1341",1,691382.5748,3435691.953,"MEXICO",1,0.448829761706847,0.554271933540905
"1342",1,566582.5748,3609991.953,"US",1,0.515490917208839,0.573087880942251
"1343",1,688382.5748,3485491.953,"US",1,0.409522352514094,0.591722867402666
"1344",1,553882.5748,3472591.953,"US",1,0.403530308393801,0.567030116743299
"1345",1,576882.5748,3639391.953,"US",1,0.470766741995863,0.526694362557878
"1346",1,596482.5748,3624091.953,"US",1,0.530684751812803,0.533740788270943
"1347",1,668982.5748,3389391.953,"MEXICO",1,0.218234417648267,0.690432720575454
"1348",1,533182.5748,3481491.953,"US",1,0.350642701817601,0.587287996633409
"1349",1,563882.5748,3351291.953,"MEXICO",1,0.152608130593815,0.457608381041435
"1350",1,510382.5748,3585891.953,"US",1,0.231973121902827,0.686953652217945
"1351",1,664082.5748,3534491.953,"US",1,0.724946091428964,0.281696601196506
"1352",1,615682.5748,3395791.953,"MEXICO",1,0.298633125251107,0.519749731789586
"1353",1,666482.5748,3536291.953,"US",1,0.55038229983722,0.486968855435836
"1354",1,542582.5748,3489891.953,"US",1,0.370307146571155,0.623217483366613
"1355",1,669082.5748,3393291.953,"MEXICO",1,0.269392328255636,0.649585583718217
"1356",1,710982.5748,3439991.953,"MEXICO",1,0.328192367038136,0.744963740483832
"1357",1,534182.5748,3424291.953,"MEXICO",1,0.212414986672184,0.619139018088755
"1358",1,525182.5748,3463791.953,"MEXICO",1,0.321090080565264,0.613102352363397
"1359",1,650882.5748,3496991.953,"US",1,0.387203043234428,0.606666249313235
"1360",1,522882.5748,3591691.953,"US",1,0.570635778835348,0.310387912340094
"1361",1,504282.5748,3450291.953,"MEXICO",1,0.237624298037658,0.656600497381542
"1362",1,550982.5748,3387491.953,"MEXICO",1,0.304028868935338,0.417966394308929
"1363",1,682382.5748,3351691.953,"MEXICO",1,0.221691937426118,0.608808395594423
"1364",1,601582.5748,3413691.953,"MEXICO",1,0.32160037043335,0.513529754701132
"1365",1,545982.5748,3396991.953,"MEXICO",1,0.245931979917574,0.473309995241703
"1366",1,525582.5748,3435591.953,"MEXICO",1,0.310488393689471,0.548056865892696
"1367",1,527582.5748,3597491.953,"US",1,0.326732925748144,0.531784293780639
"1368",1,542182.5748,3549391.953,"US",1,0.275981622770465,0.644359350855755
"1369",1,711182.5748,3475691.953,"US",1,0.385802172941689,0.72954771437219
"1370",1,654982.5748,3493191.953,"US",1,0.358521247850809,0.657557792391276
"1371",1,487682.5748,3476191.953,"US",1,0.259915855002614,0.586916939793527
"1372",1,546882.5748,3333991.953,"MEXICO",1,0.193739127129665,0.39066844735823
"1373",1,690382.5748,3452491.953,"MEXICO",1,0.312537686849889,0.746746936082165
"1374",1,554982.5748,3474491.953,"US",1,0.429318482540554,0.5492812264612
"1375",1,673082.5748,3514891.953,"US",1,0.403122089334795,0.644536763161703
"1376",1,694582.5748,3443691.953,"MEXICO",1,0.375677493698872,0.648695209490538
"1377",1,724282.5748,3485291.953,"US",1,0.348136820346205,0.844333391863964
"1378",1,654282.5748,3530091.953,"US",1,0.468413708404485,0.54172596497008
"1379",1,515382.5748,3588391.953,"US",1,0.39469852226493,0.521585539137896
"1380",1,513682.5748,3581291.953,"US",1,0.373348394263091,0.508949017380524
"1381",1,484082.5748,3472591.953,"US",1,0.235046689585443,0.622232263852457
"1382",1,644682.5748,3373091.953,"MEXICO",1,0.160699751447211,0.658694874507092
"1383",1,676482.5748,3516591.953,"US",1,0.385653683970906,0.694118328295035
"1384",1,700082.5748,3462091.953,"MEXICO",1,0.335988362910757,0.744611122846073
"1385",1,663382.5748,3536191.953,"US",1,0.680127470328873,0.32806751369237
"1386",1,485582.5748,3478191.953,"US",1,0.254546352362546,0.555517235493604
"1387",1,699782.5748,3322091.953,"MEXICO",1,0.250876157248065,0.569315518584828
"1388",1,615782.5748,3603891.953,"US",1,0.271389742045979,0.840211327431828
"1389",1,552282.5748,3515391.953,"US",1,0.358713456223648,0.569039798021298
"1390",1,694882.5748,3429691.953,"MEXICO",1,0.421947949668321,0.58953298084712
"1391",1,491882.5748,3474591.953,"US",1,0.278639270343074,0.659884887671134
"1392",1,569382.5748,3579891.953,"US",1,0.222101052751883,0.791229800025599
"1393",1,562382.5748,3350491.953,"MEXICO",1,0.166297745498844,0.443904598744784
"1394",1,653582.5748,3525591.953,"US",1,0.463376108819066,0.533007249529346
"1395",1,593182.5748,3309391.953,"MEXICO",1,0.238324500844741,0.332763579034949
"1396",1,533682.5748,3492791.953,"US",1,0.337707997322796,0.579248442514615
"1397",1,603482.5748,3429791.953,"MEXICO",1,0.338299207436604,0.537329038394724
"1398",1,526782.5748,3590891.953,"US",1,0.376737877535892,0.481525500796888
"1399",1,714182.5748,3456691.953,"MEXICO",1,0.431433585356228,0.636983830998012
"1400",1,624082.5748,3272591.953,"MEXICO",1,0.0254349653078397,0.516464805941891
"1401",1,561582.5748,3438891.953,"MEXICO",1,0.350101748617247,0.523460602003834
"1402",1,689882.5748,3497791.953,"US",1,0.403890306796134,0.644766477040351
"1403",1,687982.5748,3432491.953,"MEXICO",1,0.503867598060027,0.495616882032324
"1404",1,590982.5748,3311191.953,"MEXICO",1,0.235202266406798,0.336711412863663
"1405",1,663682.5748,3520691.953,"US",1,0.670310973366763,0.30090889313911
"1406",1,680482.5748,3488991.953,"US",1,0.403614938990041,0.600641982463027
"1407",1,704782.5748,3334891.953,"MEXICO",1,0.411054395412115,0.531242524131447
"1408",1,619182.5748,3284091.953,"MEXICO",1,0.128833775422446,0.412962212044202
"1409",1,547782.5748,3308891.953,"MEXICO",1,0.0688582382281124,0.465977368737498
"1410",1,669282.5748,3363591.953,"MEXICO",1,0.145473615329867,0.684947814189953
"1411",1,508282.5748,3428691.953,"MEXICO",1,0.193729984982602,0.658737435531328
"1412",1,489482.5748,3481691.953,"US",1,0.260245814271184,0.656220326463015
"1413",1,539382.5748,3399291.953,"MEXICO",1,0.329523520992236,0.42193412376097
"1414",1,511682.5748,3588091.953,"US",1,0.212628676652751,0.720651456778779
"1415",1,595382.5748,3417091.953,"MEXICO",1,0.266455540632051,0.574159968753052
"1416",1,516182.5748,3591791.953,"US",1,0.41776047701845,0.486652455288173
"1417",1,497682.5748,3406891.953,"MEXICO",1,0.212519193901294,0.571939922541809
"1418",1,531882.5748,3422391.953,"MEXICO",1,0.263642892825229,0.560090565251134
"1419",1,544482.5748,3424191.953,"MEXICO",1,0.269169245534007,0.560330826333018
"1420",1,654082.5748,3524591.953,"US",1,0.465336078346667,0.528855477993784
"1421",1,522782.5748,3599991.953,"US",1,0.426685450989516,0.481614671908563
"1422",1,519682.5748,3597491.953,"US",1,0.352097843057185,0.555706369769704
"1423",1,621482.5748,3600491.953,"US",1,0.280158654827928,0.794449849172581
"1424",1,544282.5748,3336391.953,"MEXICO",1,0.205112910325113,0.382182167442894
"1425",1,649982.5748,3375091.953,"MEXICO",1,0.177523728111041,0.671201025239342
"1426",1,658582.5748,3545191.953,"US",1,0.476046435891476,0.514242351602172
"1427",1,527082.5748,3435391.953,"MEXICO",1,0.292720336319145,0.568962714845461
"1428",1,575082.5748,3637591.953,"US",1,0.458080662407233,0.546497673468926
"1429",1,489182.5748,3485591.953,"US",1,0.254459900761132,0.650781074104718
"1430",1,526182.5748,3580991.953,"US",1,0.402713580829565,0.459695098256398
"1431",1,444782.5748,3529591.953,"US",1,0.211471235549293,0.595754367778274
"1432",1,517682.5748,3511991.953,"US",1,0.393026550235778,0.344817027937667
"1433",1,660582.5748,3538191.953,"US",1,0.495358504936869,0.52277575568926
"1434",1,683282.5748,3481091.953,"US",1,0.374305876466441,0.66972142190209
"1435",1,543582.5748,3492791.953,"US",1,0.347715692331358,0.666383506333568
"1436",1,693982.5748,3443491.953,"MEXICO",1,0.378184895892813,0.643384870619438
"1437",1,538182.5748,3488791.953,"US",1,0.364401796656987,0.593407764035481
"1438",1,523882.5748,3419691.953,"MEXICO",1,0.41070733291141,0.402256813680048
"1439",1,545082.5748,3567291.953,"US",1,0.495466230808931,0.429898137916087
"1440",1,595782.5748,3306591.953,"MEXICO",1,0.244402523471105,0.32319462957517
"1441",1,707782.5748,3450291.953,"MEXICO",1,0.497527669662798,0.543845637014716
"1442",1,678182.5748,3432891.953,"MEXICO",1,0.352418191079268,0.654697910401985
"1443",1,543282.5748,3411491.953,"MEXICO",1,0.279764805530126,0.505153035753526
"1444",1,697782.5748,3430691.953,"MEXICO",1,0.37325734200674,0.648700810164114
"1445",1,651082.5748,3497291.953,"US",1,0.384067527041203,0.614131476388916
"1446",1,692582.5748,3458791.953,"MEXICO",1,0.306182938922139,0.781918377537031
"1447",1,499182.5748,3429791.953,"MEXICO",1,0.240263576779377,0.592706123459491
"1448",1,682382.5748,3462991.953,"MEXICO",1,0.238585044946284,0.899582201195289
"1449",1,538682.5748,3561991.953,"US",1,0.411723390575705,0.506909008351193
"1450",1,660182.5748,3516691.953,"US",1,0.493981870885265,0.472953571368345
"1451",1,539582.5748,3402891.953,"MEXICO",1,0.27253057956879,0.482074128322292
"1452",1,532382.5748,3564091.953,"US",1,0.263264768309538,0.640633353175869
"1453",1,519882.5748,3588191.953,"US",1,0.671522748540895,0.231072184433901
"1454",1,650882.5748,3531191.953,"US",1,0.469431951692711,0.54958347780708
"1455",1,673582.5748,3397291.953,"MEXICO",1,0.40560781592968,0.537612238362053
"1456",1,672182.5748,3389391.953,"MEXICO",1,0.244819197488387,0.66632713466904
"1457",1,575882.5748,3637891.953,"US",1,0.466533895775926,0.545798637984215
"1458",1,557582.5748,3472791.953,"US",1,0.414855589103864,0.549548683682782
"1459",1,649682.5748,3410391.953,"MEXICO",1,0.303239929506656,0.608345686062028
"1460",1,654282.5748,3517291.953,"US",1,0.486514589001423,0.458687054633773
"1461",1,480382.5748,3533891.953,"US",1,0.189292054674954,0.601703636794016
"1462",1,544482.5748,3450791.953,"MEXICO",1,0.395333893606736,0.523411127478455
"1463",1,712882.5748,3440391.953,"MEXICO",1,0.321981454779253,0.757511529961895
"1464",1,680382.5748,3362791.953,"MEXICO",1,0.371995891156782,0.526300498035503
"1465",1,479582.5748,3474091.953,"US",1,0.229545597730433,0.68716036773907
"1466",1,655282.5748,3546491.953,"US",1,0.483115152349272,0.513435261692349
"1467",1,709782.5748,3450991.953,"MEXICO",1,0.438886127027945,0.610260067022934
"1468",1,710482.5748,3343991.953,"MEXICO",1,0.270110498464861,0.65384251991457
"1469",1,530382.5748,3427291.953,"MEXICO",1,0.235047457033867,0.611363574805981
"1470",1,724982.5748,3484391.953,"US",1,0.34257593022932,0.86396675824765
"1471",1,504782.5748,3428291.953,"MEXICO",1,0.239702107602167,0.594240929379146
"1472",1,542282.5748,3583091.953,"US",1,0.178238258954463,0.82400445787576
"1473",1,557882.5748,3471791.953,"US",1,0.412378393986675,0.5515383159744
"1474",1,682382.5748,3376691.953,"MEXICO",1,0.416409745845009,0.516900090955447
"1475",1,673982.5748,3523791.953,"US",1,0.545931416597466,0.456207006941535
"1476",1,543482.5748,3418791.953,"MEXICO",1,0.2887319127226,0.520810448907767
"1477",1,654282.5748,3553491.953,"US",1,0.4283737448566,0.615436992643783
"1478",1,551682.5748,3616491.953,"US",1,0.241993825022356,0.767802160848567
"1479",1,538182.5748,3571591.953,"US",1,0.184659732024575,0.712029643760637
"1480",1,598482.5748,3413291.953,"MEXICO",1,0.265062757220389,0.568255655855727
"1481",1,672082.5748,3512691.953,"US",1,0.376845505479185,0.674732347878615
"1482",1,696182.5748,3425591.953,"MEXICO",1,0.328798894916487,0.686969524076683
"1483",1,552682.5748,3327491.953,"MEXICO",1,0.15933375609609,0.406687710307433
"1484",1,638882.5748,3504391.953,"US",1,0.40187048959275,0.545166630070507
"1485",1,536682.5748,3407491.953,"MEXICO",1,0.197804519821507,0.567979806210204
"1486",1,534882.5748,3566991.953,"US",1,0.197646550378348,0.707920561549336
"1487",1,692782.5748,3296391.953,"MEXICO",1,0.147251001230836,0.539701593284991
"1488",1,548182.5748,3323591.953,"MEXICO",1,0.234736852907415,0.348285605623596
"1489",1,542882.5748,3585091.953,"US",1,0.168280467059152,0.841051167009021
"1490",1,688982.5748,3495691.953,"US",1,0.372649419458835,0.725352842098926
"1491",1,564882.5748,3610191.953,"US",1,0.498690514265274,0.582083060863367
"1492",1,548482.5748,3331791.953,"MEXICO",1,0.198216367372905,0.386927560428942
"1493",1,695382.5748,3431991.953,"MEXICO",1,0.455650617251803,0.555263673762032
"1494",1,651682.5748,3543191.953,"US",1,0.367408447901583,0.663999134700337
"1495",1,538282.5748,3400491.953,"MEXICO",1,0.302435454251163,0.445371101814938
"1496",1,599882.5748,3412491.953,"MEXICO",1,0.249270397702019,0.581979378299428
"1497",1,545782.5748,3460991.953,"MEXICO",1,0.371943960061371,0.581656667895028
"1498",1,548182.5748,3568991.953,"US",1,0.281698684775825,0.654486394641727
"1499",1,540482.5748,3401291.953,"MEXICO",1,0.472693916050695,0.307652613526126
"1500",1,687282.5748,3426791.953,"MEXICO",1,0.436988649104189,0.557509820276588
"1501",1,689582.5748,3351991.953,"MEXICO",1,0.200616414811666,0.649875474387296
"1502",1,681882.5748,3364591.953,"MEXICO",1,0.312824496232075,0.575600199395481
"1503",1,660282.5748,3535391.953,"US",1,0.525655446578064,0.496320931358547
"1504",1,558982.5748,3367491.953,"MEXICO",1,0.325323022148301,0.358552238243624
"1505",1,516582.5748,3509291.953,"US",1,0.486356491294663,0.254084918382778
"1506",1,590882.5748,3308791.953,"MEXICO",1,0.163480140717273,0.403175953850646
"1507",1,444482.5748,3526091.953,"US",1,0.219598391685203,0.563367317347128
"1508",1,672482.5748,3613591.953,"US",1,0.333940200189899,0.894822920441416
"1509",1,684282.5748,3480091.953,"US",1,0.349282705772433,0.733900573206361
"1510",1,591782.5748,3327591.953,"MEXICO",1,0.100481530454588,0.49981269630575
"1511",1,545382.5748,3330491.953,"MEXICO",1,0.20787711217886,0.37595474279184
"1512",1,707082.5748,3365991.953,"MEXICO",1,0.304679293019732,0.672836162024938
"1513",1,640082.5748,3346291.953,"MEXICO",1,0.278799184772984,0.460030935290996
"1514",1,517882.5748,3509791.953,"US",1,0.468274242720245,0.272354102120601
"1515",1,551082.5748,3474291.953,"US",1,0.394052799479123,0.595829400313668
"1516",1,694282.5748,3320491.953,"MEXICO",1,0.114083717751302,0.627887053583589
"1517",1,524282.5748,3480691.953,"US",1,0.36655148753882,0.505273598903267
"1518",1,494882.5748,3454891.953,"MEXICO",1,0.266552519105633,0.619316902049051
"1519",1,552182.5748,3609591.953,"US",1,0.192742974991124,0.829958472320531
"1520",1,526382.5748,3583591.953,"US",1,0.573407849222972,0.326258279461824
"1521",1,596082.5748,3538491.953,"US",1,0.353927352719524,0.62252908916352
"1522",1,666882.5748,3533291.953,"US",1,0.51805037488844,0.513536845426211
"1523",1,680982.5748,3364491.953,"MEXICO",1,0.334698699137185,0.554974658445826
"1524",1,709582.5748,3481891.953,"US",1,0.402581899979385,0.677658431838044
"1525",1,709582.5748,3482791.953,"US",1,0.408014866301153,0.674596861759564
"1526",1,677982.5748,3351491.953,"MEXICO",1,0.230170331841908,0.590988945681959
"1527",1,674782.5748,3518791.953,"US",1,0.431448852673044,0.615202452014883
"1528",1,515382.5748,3442091.953,"MEXICO",1,0.306930657366176,0.563258420777429
"1529",1,669882.5748,3358891.953,"MEXICO",1,0.277323436128852,0.559418456983959
"1530",1,661682.5748,3542991.953,"US",1,0.459056736004022,0.570115944511068
"1531",1,662782.5748,3545791.953,"US",1,0.441774448746518,0.581078169717081
"1532",1,596982.5748,3626591.953,"US",1,0.344075919290324,0.71135599064722
"1533",1,694182.5748,3303591.953,"MEXICO",1,0.325741065588683,0.443709090615591
"1534",1,543982.5748,3329391.953,"MEXICO",1,0.174824137393119,0.40145964275719
"1535",1,686482.5748,3478791.953,"US",1,0.391836687103082,0.624606768877024
"1536",1,676082.5748,3515691.953,"US",1,0.419739762359183,0.600016456077553
"1537",1,542882.5748,3324191.953,"MEXICO",1,0.138433149953421,0.426451491740016
"1538",1,492082.5748,3454991.953,"MEXICO",1,0.26021628543596,0.620082245690759
"1539",1,542482.5748,3334291.953,"MEXICO",1,0.108106663737997,0.458925176790201
"1540",1,592782.5748,3309191.953,"MEXICO",1,0.26110773211216,0.311298908868262
"1541",1,506582.5748,3430291.953,"MEXICO",1,0.2406650674844,0.604789435261054
"1542",1,710482.5748,3439991.953,"MEXICO",1,0.343432385675863,0.723457510631935
"1543",1,572082.5748,3590491.953,"US",1,0.363971155911238,0.667896213018921
"1544",1,711782.5748,3485991.953,"US",1,0.480605712822047,0.580286140942482
"1545",1,547082.5748,3452091.953,"MEXICO",1,0.3754036277528,0.546425693478604
"1546",1,712582.5748,3442891.953,"MEXICO",1,0.349863119303515,0.721600497433581
"1547",1,543082.5748,3573491.953,"US",1,0.235111849139247,0.677136528089386
"1548",1,548382.5748,3567691.953,"US",1,0.37266811969111,0.55466151326981
"1549",1,653882.5748,3550691.953,"US",1,0.466495117559636,0.55105998297197
"1550",1,622082.5748,3272591.953,"MEXICO",1,0.046142884109122,0.499728608373596
"1551",1,483082.5748,3482691.953,"US",1,0.231488946590755,0.613927730016165
"1552",1,693182.5748,3429491.953,"MEXICO",1,0.44497909540396,0.562267055232486
"1553",1,691282.5748,3311691.953,"MEXICO",1,0.300861528815206,0.478912213759258
"1554",1,505482.5748,3428491.953,"MEXICO",1,0.23885413458928,0.597154489846674
"1555",1,591482.5748,3311591.953,"MEXICO",1,0.21752575229635,0.353530760638764
"1556",1,522582.5748,3596291.953,"US",1,0.402869373818798,0.491357558255786
"1557",1,514282.5748,3584291.953,"US",1,0.458163241353638,0.439765437909123
"1558",1,439982.5748,3538691.953,"US",1,0.184524947134403,0.675196456802713
"1559",1,525182.5748,3473691.953,"US",1,0.362703369134617,0.544519443019903
"1560",1,692182.5748,3306591.953,"MEXICO",1,0.395458060578642,0.404026893521186
"1561",1,598582.5748,3536191.953,"US",1,0.352312902894216,0.5999953773411
"1562",1,613582.5748,3405991.953,"MEXICO",1,0.268075745027817,0.572199859520972
"1563",1,550382.5748,3386591.953,"MEXICO",1,0.26326526524597,0.442412353771418
"1564",1,655882.5748,3549191.953,"US",1,0.513510651002001,0.474426408516841
"1565",1,641782.5748,3373191.953,"MEXICO",1,0.218635286176337,0.580780313738313
"1566",1,695582.5748,3309391.953,"MEXICO",1,0.20062211735551,0.55080246402874
"1567",1,445582.5748,3525591.953,"US",1,0.189751676955971,0.650023696411775
"1568",1,683882.5748,3387091.953,"MEXICO",1,0.191905802467913,0.742204506026546
"1569",1,671182.5748,3525591.953,"US",1,0.550293103142699,0.455588106342502
"1570",1,645382.5748,3564991.953,"US",1,0.312429185534404,0.831542947398903
"1571",1,688682.5748,3483891.953,"US",1,0.402631301004426,0.622758592441105
"1572",1,512882.5748,3511691.953,"US",1,0.396862359985273,0.338742565860024
"1573",1,708082.5748,3422091.953,"MEXICO",1,0.303017690832322,0.738731114157267
"1574",1,638382.5748,3326091.953,"MEXICO",1,0.252673550266844,0.421741322223122
"1575",1,548382.5748,3572391.953,"US",1,0.208918650704221,0.763507930269042
"1576",1,611382.5748,3415191.953,"MEXICO",1,0.298700517745997,0.559155870596605
"1577",1,713182.5748,3451791.953,"MEXICO",1,0.423123333177163,0.642456200373496
"1578",1,522482.5748,3426791.953,"MEXICO",1,0.335929609690214,0.488578376888513
"1579",1,611482.5748,3405291.953,"MEXICO",1,0.253230047781397,0.578470495737218
"1580",1,677982.5748,3356291.953,"MEXICO",1,0.284865625850078,0.568102409891457
"1581",1,654382.5748,3532491.953,"US",1,0.495462221963716,0.520763101332708
"1582",1,556982.5748,3590991.953,"US",1,0.195925860049163,0.820675873227375
"1583",1,681182.5748,3369691.953,"MEXICO",1,0.353113942598262,0.55001558024853
"1584",1,654782.5748,3522991.953,"US",1,0.566844624148886,0.393297916318161
"1585",1,672482.5748,3612391.953,"US",1,0.332966269545866,0.892645512567132
"1586",1,493282.5748,3425291.953,"MEXICO",1,0.218710972563418,0.62060865582775
"1587",1,648982.5748,3618291.953,"US",1,0.259381933195974,0.971468408223896
"1588",1,678282.5748,3390391.953,"MEXICO",1,0.416914261392821,0.526568100338705
"1589",1,517082.5748,3512291.953,"US",1,0.381428405110753,0.357992605339965
"1590",1,645682.5748,3350691.953,"MEXICO",1,0.121090728620071,0.636514535325498
"1591",1,544382.5748,3415791.953,"MEXICO",1,0.304597699829299,0.495204380800004
"1592",1,559682.5748,3348191.953,"MEXICO",1,0.215435891569009,0.39856972629676
"1593",1,554182.5748,3329491.953,"MEXICO",1,0.115843246543816,0.444882342917414
"1594",1,595882.5748,3536591.953,"US",1,0.425320625093274,0.524758071734128
"1595",1,547482.5748,3426891.953,"MEXICO",1,0.25955417261191,0.583484052801709
"1596",1,700882.5748,3428891.953,"MEXICO",1,0.344202985025714,0.680026280779457
"1597",1,561582.5748,3351691.953,"MEXICO",1,0.179531213820809,0.436270641278082
"1598",1,716282.5748,3462591.953,"MEXICO",1,0.420243007888621,0.66722705365495
"1599",1,563182.5748,3616991.953,"US",1,0.389756296259036,0.636041153039668
"1600",1,645282.5748,3616691.953,"US",1,0.245718878200104,1
"1601",1,560182.5748,3351291.953,"MEXICO",1,0.25201677185576,0.377531810357155
"1602",1,510482.5748,3455391.953,"MEXICO",1,0.300713405073354,0.591004342003771
"1603",1,565482.5748,3595491.953,"US",1,0.275970638823796,0.730024303058076
"1604",1,521182.5748,3591591.953,"US",1,0.593743003201455,0.282344865104846
"1605",1,687382.5748,3495791.953,"US",1,0.375872379819938,0.704872233451358
